id,platform,product_id,name,current_price,original_price,rating,review_count,store_name,category,details,image_url,crawled_at,last_updated
1151,Amazon,B0FCTFGTPY,"Dell 15 Laptop DC15255-15.6-inch FHD 120Hz Display, AMD Ryzen 5-7520U, 8GB LPDDR5 RAM, 512GB SSD, AMD Radeon 610M Graphics, Windows 11 Home, Onsite Se",274.00,310.58,4.40,2527,400+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/71jQbkYw5KL._AC_UY218_.jpg,2026-01-30 21:43:15,2026-02-06 18:24:55
1152,Amazon,B0947BJ67M,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch Micro-edge HD Display, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of",129.00,151.62,4.20,21736,7K+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/815uX7wkOZS._AC_UY218_.jpg,2026-01-30 21:43:15,2026-02-06 18:24:55
1153,Amazon,B0D1YQJKY2,"Lenovo V15 Gen 4 Business Laptop, 15.6"" FHD Display, Intel Core i5-13420H (Beat i7-1355U), HDMI, RJ45, Webcam, Numeric Keypad, Wi-Fi, Windows 11 Pro,",370.00,440.48,3.20,18146,1K+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/71N9tTF6pML._AC_UY218_.jpg,2026-01-30 21:43:15,2026-02-06 18:24:55
1154,Amazon,B0G11WY59L,"Dell 15 Laptop DC15250-15.6-inch FHD 120Hz Display, 13th Gen Intel Core i7-1355U, 16GB DDR5 RAM, 512GB SSD, Intel UHD Graphics, Windows 11 Home, 1 Yea",0.00,0.00,4.80,23438,100+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/71AZek1CVTL._AC_UY218_.jpg,2026-01-30 21:43:15,2026-02-06 18:24:55
1155,Amazon,B0GF6R4B17,"2026 15.6"" Traditional Laptop Computer for Work and Study, 16GB RAM 256GB SSD, 4425Y up to 2.4GHz, Windows 11 Pro with Office 365, FHD 1080P IPS Displ",0.00,0.00,3.10,36832,New on Amazon in past month,Electronics,{},https://m.media-amazon.com/images/I/71autnF3EgL._AC_UY218_.jpg,2026-01-30 21:43:15,2026-02-06 18:24:55
1156,Amazon,B0DZZWMB2L,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” FHD+ 16:10 165Hz/3ms Display, NVIDIA® GeForce RTX™ 5060 Laptop GPU, Intel® Core™ i7 Processor 14650HX, 16",1017.00,1192.08,4.30,41483,List:,Electronics,{},https://m.media-amazon.com/images/I/81n1T4CYfmL._AC_UY218_.jpg,2026-01-30 21:43:15,2026-02-06 18:24:55
1157,Amazon,B0FWQN69B9,"15.6"" Laptop, 32GB RAM 512GB SSD, Pentium 6500Y Processor (Beat N5095, Up to 3.4GHz), Laptop Computer with FHD IPS Display, Dual Band Wi-Fi 5, BT 5.0,",0.00,0.00,3.40,49463,Amazon,Electronics,{},https://m.media-amazon.com/images/I/71M0lbhCd8L._AC_UY218_.jpg,2026-01-30 21:43:15,2026-02-06 18:24:55
1158,Amazon,B0G1BWBNV1,"2026 New 15.6'' Laptop Win 11 Pro, Intel Core i3 Processor, 8GB RAM, 256GB SSD, 1080p FHD IPS Display, Backlit Keyboard, Fingerprint, WiFi5&BT5, Mini-",152.00,194.82,4.00,12890,100+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/61PRrVZA8GL._AC_UY218_.jpg,2026-01-30 21:43:15,2026-02-06 18:24:55
1159,Amazon,B0F53SQRH4,"Dell Latitude 5420 14"" FHD Business Laptop Computer, Intel Quad-Core i5-1145G7, 16GB DDR4 RAM, 256GB SSD, Camera, HDMI, Windows 11 Pro (Renewed)",0.00,0.00,4.00,27916,500+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/616jxxM4VLL._AC_UY218_.jpg,2026-01-30 21:43:15,2026-02-06 18:24:55
1160,Amazon,B09SVSBVP1,"HP Chromebook 14 Laptop, Intel Celeron N4120, 4 GB RAM, 64 GB eMMC, 14"" HD Display, Chrome OS, Thin Design, 4K Graphics, Long Battery Life, Ash Gray K",118.00,146.42,3.00,32922,3K+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/71tXLOE7wIL._AC_UY218_.jpg,2026-01-30 21:43:15,2026-02-06 18:24:55
1191,Amazon,B0FH9NMSZQ,ASUS 2026 Vivobook 14” FHD Laptop 10-Core Intel Core i5-1334U Iris Xe Graphics 12GB DDR4 256GB NVMe SSD USB-C w/DP WiFi AC BT Webcam HDMI1.4 Windows 1,261.00,331.73,5.00,28497,50+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/514F-bCZpLL._AC_UY218_.jpg,2026-01-30 21:44:19,2026-02-06 18:24:56
1192,Amazon,B0FKP8RWTD,"Lenovo Legion 5 15AHP10 RTX 5060 Pro Gaming Laptop,15.1 OLED WQXGA(2560 x 1600) 165Hz, AMD Ryzen 7 260(Beats Intel i7-14700), NVIDIA RTX 5060, 32GB DD",0.00,0.00,3.20,25175,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71GBz+Y+0EL._AC_UY218_.jpg,2026-01-30 21:44:19,2026-02-06 18:24:56
1193,Amazon,B0DJ3L37TY,"HP Victus 15.6"" Full HD 144Hz Gaming Laptop, Intel Core i5-12450H, NVIDIA GeForce RTX 3050,16GB RAM, 512GB PCIe SSD, Wi-Fi 6, Backlit Keyboard,Windows",0.00,0.00,3.30,17590,100+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/71cZs6fmSfL._AC_UY218_.jpg,2026-01-30 21:44:19,2026-02-06 18:24:56
1194,Amazon,B0CKTZVB17,"HP 17 Laptop, 17.3"" HD+ Touchscreen Display, 12th Gen Intel Core i7-1255U, 64GB RAM, 2TB SSD, Webcam, HDMI, SuperSpeed USB Ports, Wi-Fi 6, Windows 11",0.00,0.00,4.90,14349,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71CGrFl8cjL._AC_UY218_.jpg,2026-01-30 21:44:19,2026-02-06 18:24:56
1195,Amazon,B0FX2R679S,"Dell Inspiron 15.6"" FHD Touchscreen Laptop for Student and Business, 8-Core Ryzen 7 (Beat i7-12650H), 32GB RAM 1TB SSD, Long Battery Life, Webcam, Blu",0.00,0.00,4.50,49218,50+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/71GzV43J2DL._AC_UY218_.jpg,2026-01-30 21:44:19,2026-02-06 18:24:56
1196,Amazon,B0DTB4R3VP,"Acer Aspire Go 15 AI Ready Laptop, 15.6"" FHD (1920 x 1080) IPS Display, AMD Ryzen 7 5825U, AMD Radeon Graphics, 16GB DDR4, 512GB PCIe Gen4 SSD, Wi-Fi",363.00,442.15,4.10,34219,200+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/71FPI17lWZL._AC_UY218_.jpg,2026-01-30 21:44:19,2026-02-06 18:24:56
1197,Amazon,B0FW4MZ4WJ,"Dell Inspiron 15 3530 Business Laptop, 15.6"" FHD Touchscreen, 16GB RAM 512GB PCIe SSD Intel 10-Core i5-1334U (Beat i7-1250U), Computer for Student-Hom",0.00,0.00,4.10,17078,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71sdSJz7GtL._AC_UY218_.jpg,2026-01-30 21:44:19,2026-02-06 18:24:56
1198,Amazon,B08YKGZF7P,"HP Chromebook 14 Laptop, Intel Celeron N4000 Processor, 4 GB RAM, 32 GB eMMC, 14” HD Display, Chrome, Lightweight Computer with Webcam and Dual Mics,",122.00,154.84,3.30,10140,200+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/81b6IIclRfS._AC_UY218_.jpg,2026-01-30 21:44:19,2026-02-06 18:24:56
1199,Amazon,B0FV98DFZR,"Laptop Computer, 15.6"" FHD IPS Display, Laptop for Student and Business, 16GB RAM 256GB SSD Laptops, 6500Y Processor (up to 3.4GHz), WiFi 5",0.00,0.00,4.20,27732,Amazon,Electronics,{},https://m.media-amazon.com/images/I/61Nlta-BGSL._AC_UY218_.jpg,2026-01-30 21:44:19,2026-02-06 18:24:56
1200,Amazon,B0DBZ5SL9T,"15.6-inch, 16GB RAM, 512GB SSD, FHD IPS Display Laptop Computer, N5095 Quad Core, 2.4/5G WiFi, BT4.2 Backlit and Fingerprint, Lightweight and Portable",187.00,238.70,4.70,21551,Amazon,Electronics,{},https://m.media-amazon.com/images/I/71JO6Sxfk1L._AC_UY218_.jpg,2026-01-30 21:44:19,2026-02-06 18:24:56
1201,Amazon,B0FWRP57BH,"Lenovo ThinkBook 16 G7 Business Laptop 2025,16"" WUXGA Display, AMD Ryzen 5 7533HS (6-Core), 32GB DDR5 RAM, 1TB PCIe SSD, Wi-Fi 6, Bluetooth, RJ-45, We",535.00,657.00,4.60,32446,Amazon,Electronics,{},https://m.media-amazon.com/images/I/61F0ZeXJUSL._AC_UY218_.jpg,2026-01-30 21:44:19,2026-02-06 18:24:56
1202,Amazon,B0CDKDS8KL,"Microsoft Surface Laptop Go 3 (2023) - 12.4"" Touchscreen, Thin & Lightweight, Intel Core i5, 8GB RAM, 256GB SSD SSD, with Windows 11, Platinum Color M",0.00,0.00,3.80,4423,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61GqSlHr41L._AC_UY218_.jpg,2026-01-30 21:44:19,2026-02-06 18:24:56
1203,Amazon,B0DT7QHR3F,"ASUS Vivobook 16 Laptop, 16"" WUXGA 60Hz Display, Intel Core i5-13420H, Iris Xᵉ Graphics, 16GB Memory, 512GB Storage, Windows 11, Cool Silver, F1605VA-",0.00,0.00,4.40,10591,300+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/71H08DfcnPL._AC_UY218_.jpg,2026-01-30 21:44:19,2026-02-06 18:24:56
1204,Amazon,B0G58SWJGD,"Laptop Computer, Pentium Gold 6500Y (Up to 3.4GHz), 8GB RAM 256GB SSD, 14-inch IPS FHD Display, Type-C, HDMI, USB3.2, BT5.2, WiFi 5, Long Battery Life",151.00,189.54,4.70,28141,List:,Electronics,{},https://m.media-amazon.com/images/I/61kQCsp-PCL._AC_UY218_.jpg,2026-01-30 21:44:22,2026-02-06 18:24:56
1205,Amazon,B0G3QLYN52,"14"" FHD Laptop Computers, Laptop with Gold 6500Y (Up to 3.4GHz), 16GB RAM, 512GB SSD, Type-C, HDMI, USB 3.2, WiFi, Bluetooth, Long Battery Life, Thin",179.00,210.48,4.00,32655,50+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/611sCsW+n9L._AC_UY218_.jpg,2026-01-30 21:44:22,2026-02-06 18:24:56
1206,Amazon,B0C3RNRB8W,"HP 17 Laptop, 17.3” HD+ Display, 11th Gen Intel Core i3-1125G4 Processor, 32GB RAM, 1TB SSD, Wi-Fi, HDMI, Webcam, Windows 11 Home, Silver",0.00,0.00,4.70,19386,50+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/71kKQIGhFYL._AC_UY218_.jpg,2026-01-30 21:44:22,2026-02-06 18:24:56
1207,Amazon,B0CVM9WLCW,"HP 14 inch Laptop, FHD Display, 13th Generation Intel Core i7-1355U, 16 GB RAM, 512 GB SSD, Intel Iris Xe Graphics, Windows 11 Home, 14-ep0199nr (2024",471.00,555.58,4.70,13677,More Buying Choices,Electronics,{},https://m.media-amazon.com/images/I/71tAFyfhMvL._AC_UY218_.jpg,2026-01-30 21:44:22,2026-02-06 18:24:56
1208,Amazon,B0DJB25PF7,"msi Thin 15 15.6” 144Hz FHD Gaming Laptop: Intel Core i7-13620H, NVIDIA Geforce RTX 4050, 16GB DDR4, 512GB NVMe SSD, WiFi 6E, Win 11: Black B13VE-2678",0.00,0.00,4.20,35007,100+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/71MfZpnDWRL._AC_UY218_.jpg,2026-01-30 21:44:22,2026-02-06 18:24:56
1209,Amazon,B0CWJB9ZC6,"ASUS Vivobook Go 15.6” Slim Laptop, AMD Ryzen 5 7520U, 8GB, 512GB, Windows 11 Home, Cool Silver, Military Grade Durability, Fast Charging, Webcam Shie",312.00,348.24,3.30,1540,200+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/71Os2Kn40pL._AC_UY218_.jpg,2026-01-30 21:44:22,2026-02-06 18:24:56
1210,Amazon,B0FR8FSWSM,"Dell 16 Laptop DC16251-16.0-inch 16:10 FHD+ Display, Intel Core 7 150U, 16GB DDR5 RAM, 1TB SSD, Intel Graphics, Windows 11 Home, Onsite Service - Plat",0.00,0.00,3.60,10719,500+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/713D-2c8SpL._AC_UY218_.jpg,2026-01-30 21:44:22,2026-02-06 18:24:56
1211,Amazon,B0FLDPQHGN,"HP 17-CN500 2025 Business Laptop 17.3"" FHD IPS 12-Core Intel Ultra 7 255U 16GB DDR5 1TB SSD Intel Graphics Wi-Fi 6 Backlit Keyboard Win11 Pro w/ONT 32",0.00,0.00,3.90,16527,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61LdecwlWYL._AC_UY218_.jpg,2026-01-30 21:44:22,2026-02-06 18:24:56
1212,Amazon,B0FFQG56LC,"ASUS Vivobook 18 Laptop, 18” WUXGA 144Hz Display, AMD Ryzen 7 260 with XDNA NPU, AMD Radeon Graphics, 32GB RAM, 1TB SSD, Quiet Blue, M1807HA-DB79",0.00,0.00,3.80,26284,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61qbdWp0AgL._AC_UY218_.jpg,2026-01-30 21:44:22,2026-02-06 18:24:56
1213,Amazon,B0F2HG7Z1G,"Lenovo IdeaPad 1 Everyday Laptop, 14"" HD Display, 8GB RAM, 384GB Storage(128GB eMMC + 256GB PCIe), 1 Yr Office 365 Included, Intel Core Processor, Win",0.00,0.00,4.00,2419,100+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/71PMGePvChL._AC_UY218_.jpg,2026-01-30 21:44:22,2026-02-06 18:24:56
1214,Amazon,B0FZ9THFGK,"GEEKOM GeekBook X14 Pro Laptop, 2.2lbs Ultra Thin 14"" 2.8K OLED Laptop Computer, Ultra 9 185H, 32GB LPDDR5x 7500MHz RAM 2TB SSD, Up to 16 Hour, 2X USB",907.00,1173.38,4.30,25035,List Price:,Electronics,{},https://m.media-amazon.com/images/I/7127awbpXBL._AC_UY218_.jpg,2026-01-30 21:44:22,2026-02-06 18:24:56
1215,Amazon,B0FXM493GN,"15.6 Inch Laptop 16GB RAM 512GB SSD, Gold Pentium Processor (Up to 3.4GHz), Expandable to 1TB, IPS FHD Display, 38WH, USB3.2, Type-C, HDMI, WiFi 5, Wi",188.00,208.34,4.70,19028,List:,Electronics,{},https://m.media-amazon.com/images/I/71cWFXKUIPL._AC_UY218_.jpg,2026-01-30 21:44:22,2026-02-06 18:24:56
1216,Amazon,B0FGQRCZL3,"Dell Inspiron 3530 Laptop - 15.6-inch FHD (1920x1080) Display, Intel Core i3-1305U Processor, 8GB DDR4 RAM, 512GB SSD, Intel UHD Graphics, Windows 11",0.00,0.00,4.90,25644,100+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/71iIEPk5qOL._AC_UY218_.jpg,2026-01-30 21:44:22,2026-02-06 18:24:56
1217,Amazon,B0FW74PB1T,"Lenovo ThinkPad E14 Gen 6 14"" FHD+ Display, Intel Ultra 5-125U, 16GB DDR5 RAM, 512GB SSD PCIe, Backlit Keyboard, WiFi 6E + BT, RJ-45, FHD Webcam, Wind",544.00,688.59,4.00,37715,50+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/71e4PIpif0L._AC_UY218_.jpg,2026-01-30 21:44:22,2026-02-06 18:24:56
1218,Amazon,B0FFJ16XQ9,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” FHD+ 16:10 165Hz/3ms, NVIDIA® GeForce RTX™ 5050, Intel® Core™ i5-13450HX, 16GB DDR5-5600, 1TB PCIe Gen 4",966.00,1136.40,3.20,10796,50+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/61LlFyN+B3L._AC_UY218_.jpg,2026-01-30 21:44:22,2026-02-06 18:24:56
1234,Amazon,AMZ_SAMPLE_13_0,Samsung electric guitar Model 1,1361.70,1384.72,4.60,5612,Samsung Store,Electronics,{},https://via.placeholder.com/150?text=Samsung,2026-01-30 21:44:59,2026-02-06 18:24:56
1235,Amazon,AMZ_SAMPLE_13_1,Dell electric guitar Model 2,367.90,303.89,3.70,11576,Dell Store,Electronics,{},https://via.placeholder.com/150?text=Dell,2026-01-30 21:44:59,2026-02-06 18:24:56
1236,Amazon,AMZ_SAMPLE_13_2,Lenovo electric guitar Model 3,836.86,477.94,3.90,38805,Lenovo Store,Electronics,{},https://via.placeholder.com/150?text=Lenovo,2026-01-30 21:44:59,2026-02-06 18:24:56
1237,Amazon,AMZ_SAMPLE_13_3,HP electric guitar Model 4,1641.33,2389.13,4.30,10823,HP Store,Electronics,{},https://via.placeholder.com/150?text=HP,2026-01-30 21:44:59,2026-02-06 18:24:56
1238,Amazon,AMZ_SAMPLE_13_4,Apple electric guitar Model 5,1400.49,1095.31,4.10,18556,Apple Store,Electronics,{},https://via.placeholder.com/150?text=Apple,2026-01-30 21:44:59,2026-02-06 18:24:56
1239,jd,UNKNOWN_3660,华为耳机型号5,0.00,0.00,0.00,0,,General,{},,2026-01-30 21:59:06,2026-01-30 21:59:06
1328,JD.com,JD_SAMPLE_12_0,小米笔记本型号1,6954.00,8344.00,5.00,36094,小米官方旗舰店,笔记本,"{""内存"": ""12GB"", ""品牌"": ""小米"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=小米,2026-01-30 21:45:01,2026-02-06 18:24:55
1329,JD.com,JD_SAMPLE_12_1,小米笔记本型号2,1306.00,1567.00,4.70,97427,小米官方旗舰店,笔记本,"{""内存"": ""8GB"", ""品牌"": ""小米"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=小米,2026-01-30 21:45:01,2026-02-06 18:24:55
1330,JD.com,JD_SAMPLE_12_2,华为笔记本型号3,3330.00,3996.00,5.00,98256,华为官方旗舰店,笔记本,"{""内存"": ""8GB"", ""品牌"": ""华为"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=华为,2026-01-30 21:45:01,2026-02-06 18:24:55
1331,JD.com,JD_SAMPLE_12_3,戴尔手表型号4,2213.00,2655.00,4.00,91197,戴尔官方旗舰店,手表,"{""内存"": ""16GB"", ""品牌"": ""戴尔"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=戴尔,2026-01-30 21:45:01,2026-02-06 18:24:55
1332,JD.com,JD_SAMPLE_12_4,联想平板型号5,1648.00,1977.00,4.20,91242,联想官方旗舰店,平板,"{""内存"": ""12GB"", ""品牌"": ""联想"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=联想,2026-01-30 21:45:01,2026-02-06 18:24:55
1333,JD.com,JD_SAMPLE_12_5,小米耳机型号6,3096.00,3715.00,4.80,15890,小米官方旗舰店,耳机,"{""内存"": ""16GB"", ""品牌"": ""小米"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=小米,2026-01-30 21:45:01,2026-02-06 18:24:55
1334,JD.com,JD_SAMPLE_12_6,小米耳机型号7,7867.00,9440.00,4.20,14145,小米官方旗舰店,耳机,"{""内存"": ""12GB"", ""品牌"": ""小米"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=小米,2026-01-30 21:45:01,2026-02-06 18:24:55
1335,JD.com,JD_SAMPLE_12_7,联想手机型号8,9032.00,10838.00,4.80,18503,联想官方旗舰店,手机,"{""内存"": ""12GB"", ""品牌"": ""联想"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=联想,2026-01-30 21:45:01,2026-02-06 18:24:55
1336,JD.com,JD_SAMPLE_13_0,三星平板型号1,2340.00,2808.00,4.90,49022,三星官方旗舰店,平板,"{""内存"": ""8GB"", ""品牌"": ""三星"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=三星,2026-01-30 21:45:01,2026-02-06 18:24:55
1337,JD.com,JD_SAMPLE_13_1,联想平板型号2,2882.00,3458.00,4.50,36486,联想官方旗舰店,平板,"{""内存"": ""16GB"", ""品牌"": ""联想"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=联想,2026-01-30 21:45:01,2026-02-06 18:24:55
1338,JD.com,JD_SAMPLE_13_2,戴尔手表型号3,9205.00,11046.00,4.40,82906,戴尔官方旗舰店,手表,"{""内存"": ""8GB"", ""品牌"": ""戴尔"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=戴尔,2026-01-30 21:45:01,2026-02-06 18:24:55
1339,JD.com,JD_SAMPLE_13_3,三星手表型号4,7384.00,8860.00,3.90,94527,三星官方旗舰店,手表,"{""内存"": ""16GB"", ""品牌"": ""三星"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=三星,2026-01-30 21:45:01,2026-02-06 18:24:55
1340,JD.com,JD_SAMPLE_13_4,三星笔记本型号5,2018.00,2421.00,4.10,47923,三星官方旗舰店,笔记本,"{""内存"": ""12GB"", ""品牌"": ""三星"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=三星,2026-01-30 21:45:01,2026-02-06 18:24:55
1341,JD.com,JD_SAMPLE_13_5,华为手表型号6,5969.00,7162.00,5.00,46941,华为官方旗舰店,手表,"{""内存"": ""8GB"", ""品牌"": ""华为"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=华为,2026-01-30 21:45:01,2026-02-06 18:24:55
1342,JD.com,JD_SAMPLE_13_6,联想手机型号7,3868.00,4641.00,4.50,89677,联想官方旗舰店,手机,"{""内存"": ""12GB"", ""品牌"": ""联想"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=联想,2026-01-30 21:45:01,2026-02-06 18:24:55
1343,JD.com,JD_SAMPLE_13_7,戴尔手机型号8,4101.00,4921.00,4.10,75062,戴尔官方旗舰店,手机,"{""内存"": ""12GB"", ""品牌"": ""戴尔"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=戴尔,2026-01-30 21:45:01,2026-02-06 18:24:55
1619,jd,JD_SAMPLE_12_5,小米耳机型号6,3096.00,3715.00,4.80,15890,小米官方旗舰店,耳机,"{""内存"": ""16GB"", ""品牌"": ""小米"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=小米,2026-01-30 21:45:01,2026-02-06 18:24:57
1620,jd,JD_SAMPLE_12_6,小米耳机型号7,7867.00,9440.00,4.20,14145,小米官方旗舰店,耳机,"{""内存"": ""12GB"", ""品牌"": ""小米"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=小米,2026-01-30 21:45:01,2026-02-06 18:24:57
1621,jd,JD_SAMPLE_12_7,联想手机型号8,9032.00,10838.00,4.80,18503,联想官方旗舰店,手机,"{""内存"": ""12GB"", ""品牌"": ""联想"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=联想,2026-01-30 21:45:01,2026-02-06 18:24:57
1622,jd,JD_SAMPLE_13_0,三星平板型号1,2340.00,2808.00,4.90,49022,三星官方旗舰店,平板,"{""内存"": ""8GB"", ""品牌"": ""三星"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=三星,2026-01-30 21:45:01,2026-02-06 18:24:56
1623,jd,JD_SAMPLE_13_1,联想平板型号2,2882.00,3458.00,4.50,36486,联想官方旗舰店,平板,"{""内存"": ""16GB"", ""品牌"": ""联想"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=联想,2026-01-30 21:45:01,2026-02-06 18:24:56
1624,jd,JD_SAMPLE_13_2,戴尔手表型号3,9205.00,11046.00,4.40,82906,戴尔官方旗舰店,手表,"{""内存"": ""8GB"", ""品牌"": ""戴尔"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=戴尔,2026-01-30 21:45:01,2026-02-06 18:24:56
1625,jd,JD_SAMPLE_13_3,三星手表型号4,7384.00,8860.00,3.90,94527,三星官方旗舰店,手表,"{""内存"": ""16GB"", ""品牌"": ""三星"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=三星,2026-01-30 21:45:01,2026-02-06 18:24:56
1626,jd,JD_SAMPLE_13_4,三星笔记本型号5,2018.00,2421.00,4.10,47923,三星官方旗舰店,笔记本,"{""内存"": ""12GB"", ""品牌"": ""三星"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=三星,2026-01-30 21:45:01,2026-02-06 18:24:56
1627,jd,JD_SAMPLE_13_5,华为手表型号6,5969.00,7162.00,5.00,46941,华为官方旗舰店,手表,"{""内存"": ""8GB"", ""品牌"": ""华为"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=华为,2026-01-30 21:45:01,2026-02-06 18:24:56
1628,jd,JD_SAMPLE_13_6,联想手机型号7,3868.00,4641.00,4.50,89677,联想官方旗舰店,手机,"{""内存"": ""12GB"", ""品牌"": ""联想"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=联想,2026-01-30 21:45:01,2026-02-06 18:24:56
1629,jd,JD_SAMPLE_13_7,戴尔手机型号8,4101.00,4921.00,4.10,75062,戴尔官方旗舰店,手机,"{""内存"": ""12GB"", ""品牌"": ""戴尔"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=戴尔,2026-01-30 21:45:01,2026-02-06 18:24:56
1630,amazon,UNKNOWN_9420,Dell metal ring Model 5,0.00,0.00,0.00,0,,General,{},,2026-02-02 18:51:17,2026-02-02 18:51:16
1793,Amazon,B071HT85NV,Ibanez S521 OFM Ocean Fade Metallic S Standard Electric Guitar,0.00,0.00,4.70,10323,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/71qEkQonTXL._AC_UL320_.jpg,2026-02-02 18:49:41,2026-02-06 18:24:56
1794,Amazon,B091BKCTK6,"Squier Affinity Series Stratocaster Electric Guitar, with 2-Year Warranty, Black, Maple Fingerboard",0.00,0.00,4.80,36969,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/616JR6Hw7-L._AC_UL320_.jpg,2026-02-02 18:49:41,2026-02-06 18:24:56
1795,Amazon,B07N29M92M,"Fender Mustang LT25 Guitar Amp, 25-Watt Combo Amp, with 2-Year Warranty, 30 Preset Effects with USB Audio Interface for Recording",216.00,276.67,4.60,22345,1K+ bought in past month,Electronics,{},https://m.media-amazon.com/images/I/91ldyxsaJcL._AC_UL320_.jpg,2026-02-02 18:49:41,2026-02-06 18:24:56
1796,Amazon,B084GT8KKY,Gretsch G5222 Electromatic DoubleJet BT with V-Stoptail Electric Guitar - Natural,0.00,0.00,4.20,30722,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/7174X3z1yAL._AC_UL320_.jpg,2026-02-02 18:49:41,2026-02-06 18:24:56
1797,Amazon,B00GOE82N8,"Yamaha TRBX174 DBM Agathis Body, Electric Bass Guitar, 4-String, Dark Blue Metallic",0.00,0.00,4.70,3777,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61-aRH72DNL._AC_UL320_.jpg,2026-02-02 18:49:41,2026-02-06 18:24:56
1798,Amazon,B004B8JDBY,Ibanez Artcore AF75 Hollowbody - Transparent Red Sunburst,0.00,0.00,3.30,31323,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/51SaoqRLI4L._AC_UL320_.jpg,2026-02-02 18:49:41,2026-02-06 18:24:56
1799,Amazon,B0C6FNCJJN,Gretsch G2420 Streamliner Hollowbody Electric Guitar with Chromatic II Tailpiece - Green,0.00,0.00,4.90,45284,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/41e2F0C37xL._AC_UL320_.jpg,2026-02-02 18:49:41,2026-02-06 18:24:56
1800,Amazon,B093FH15XT,Ibanez Standard S561 Electric Guitar - Sea Foam Green Matte,0.00,0.00,4.40,29325,No featured offers available,Electronics,{},https://m.media-amazon.com/images/I/61ulnpSe9PL._AC_UL320_.jpg,2026-02-02 18:49:41,2026-02-06 18:24:56
